id_user,id_novel,nama_user,tanggal_ulasan,ulasan,rating_user
U2400218,NI240007,"Silvia Iskandar
 ",4 September 2012,"Baca buku ini rasanya spt baca Lolita -Alexander Nabokov (bener gak sih spelling-nya?).
Saya gak keberatan kalau si Danar dianggap pedophil, krn sebenernya ada org2 antik spt itu, well..gak jauh-jauh, Bung Karno nikah sama Yurike Sanger jatuh cinta wkt SMA, Elvis Presley dan Priscilla, pembantu saya yg masih SMP pacaran sama bapak2 umur 30-an (dan suami org!!)

Euh...cinta gak pernah mengenal umur.
Spt Lolita, yg terjemahannya keren abis, DYJTPMA (haduh singkatan aja panjang bener) juga bahasanya indah. Berhubung merantau di negeri org, saya jarang tau info buku2 Indo kebanyakan baca buku Inggris, dan taunya dari Goodreads. Dan saya terkejut, waaahh..pengarang Indo udah sedemikian tinggi levelnya.

Gayanya mengingatkan saya dg Lovely Bones, dan sama dg Lovely Bones, walau cerita ini indah, tidak ada yg bisa dipelajari dari sini. Cuma ttg emosi aja sih. Biasa saya kasih bintang ke-5 krn saya belajar ttg sesuatu yg baru dari buku itu, ttg realita yg saya gak tau, spt adat suatu negara, atau krn keberanian si penulis, ttg hal yg riil -lah, sementara di buku ini gak ada. So I save the 5th star for myself.

Kalau utk Lovely Bones yg bestseller itu saya kasih 3 bintang, utk DYJTPMA saya kasih 4. Krn ini penulis adalah laki2, tapi bisa dan berani mengambil sudut narasi dari tokoh utama perempuan, dan nyaris gak ada kejanggalan di situ. Saya cuma membayangkan..oh my ...dia pasti ngerti banget isi hati wanita, beruntung banget istrinya!! Saya bilang nyaris, krn ada satu yg mengganggu, wkt dia bilang, ""Aku tahu aku cantik, tubuhku proporsional"". Aduh...JEDERR...ketauan deh ini penulisnya laki2. Secantik apapun perempuan, selalu ada yg dia tidak suka dari tubuhnya, krn ingat! Perempuan itu pikirannya sulitt..gak jelas apa maunya. Dikasih rambut lurus pengen kriting, yg kriting pengen dibonding, yg pendek pake hak tinggi, yang tinggi badannya bungkuk krn tidak pengen terlihat mengintimidasi cowok. Even kalau kita baca interview dg artis2 Hollywood, mereka juga punya ketidakpuasan akan penampilan mereka, dagunya kepanjangan, toketnya kegedean dst ds
Jadi begitu kata 'tubuhku proporsional' keluar...ARRGGHHHHHH

Saya suka sama bagian belakang, si Danar yg plintat-plintut itu makin lama makin kehilangan sosoknya. Suaranya, dialognya, gak ada. Sampai terakhir apa yg dia bisikkan ke telinga Tania juga gak ditulis. Menggambarkan betapa makin lama sosoknya makin memudar. Kalau di bayangan saya si Danar yg perfect ini makin -lama jadi tembus pandang, hilang.

Dan saya gak setuju sama review2 lain yg marah2 kenapa si Danar kok unreliable, menikah, terus istrinya dibiarkan begitu aja krn gak cinta.
Kenapa saya bela Tere Liye? KARENA SAYA KENAL ORANG SEPERTI ITU.
Kebetulan org ini naksir dg teman baik saya, yg jauh umurnya di bawah, walau gak 12 thn sih..tapi ditolak krn temen saya gak suka, dan krn udah hampir 40, akhirnya dia dijodohkan, sama cewek yg cantik seiman dan profesinya baik. Diimpor dari Indo, sampai meninggalkan karir dan keluarganya....hanya utk ditelantarkan....gak diajak ngomong, dicuekkin...istrinya nangis2, curhat ke org2...akhirnya istrinya pulang Indo...dan cerai..

So, Si Danar itu as real as can be for me, juga cinta mereka yg begitu berbeda umurnya, biar dikata sekarang Pedofil, sebenernya Pedofil kalau udah mau berbuat tidak senonoh kan...kalau buku ini masih tahap platonis, jadi saya sih oke oke ajah",4
U2400219,NI240011,Annisaa Dejanira,9 September 2013,Kereeeeen!,5
U2400220,NI240037,Stefanie Sugia,10 Februari 2010,"Buku ini buku bagus!
Recommended!
Salah satu fiksi indo favoritku, karena makna ceritanya dalam, dan alurnya beda dari novel-novel fiksi biasa.
Aku bisa habisin buku ini dalam satu hari tanpa pindah tempat sedikitpun!
Waktu lagi baca buku ini, sama sekali nggak mikirin hal yang lain-lain. Pokoknya aku mau tahu akhir ceritanya.
Akhir ceritanya menarik meskipun sedikit mengecewakan - aku nggak akan bilang karena akan jadi spoiler nantinya :).
Mudah-mudahan Orizuka cepat keluar karya terbarunya. ^^",5
U2400221,NI240028,Stefanny Lukman,14 Juni 2017,"HWAAAAA aku pikir ini seri terakhir dari BUMI Series. ternyata bukan!
kali ini perjalanan Raib, Seli, Ali dan Ily 3.0 bukan hanya sekedar untuk berpetualang. tapi untuk menjalankan misi penting; mencari pasak bumi yang akan diruntuhkan oleh Dewan Kota. dan pasak bumi itu ada ribuan jumlahnya! woaw! haha tapi tentang, ada Ali yang bisa bikin ribuan titik pasak bumi yang harus dilihat menjadi enam titik saja.
aku excited banget setiap baca buku Bumi Series ini, petualangannya bener-bener kerasa banget. aku sebagai pembaca bisa ngerasain gimana atmosfer petualangannya.
aku ngefans banget sama Ali hahah dia bener-bener pencair disetiap ketegangan yang terjajdi. yang bikin ngakak tuh pas scene anekdot. HAHAHHAHA itu jokes sempat happening banget!
DAN ENDING NYA..... KAN BENER FIRASAT AKU. MUSUH LAMA (yang katanya hanya dongeng) ITU NGGAK AKAN MUSNAH GITU AJA. ini sih berasa epilog rasa prolog.
YA JADI SEKARANG AKU HARUS NUNGGU BUKU KE LIMA? OKE.",5
U2400222,NI240011,Stephanie,18 Mei 2017,"Negeri Para Bedebah bercerita tentang orang-orang kaya yang berkuasa dan mempunyai andil dalam perekonomian suatu negeri. Dengan kekayaan yang dimiliki, mereka dapat menyuap (membeli) hukum. Cerita di buku ini hanya fiktif tapi menarik karena banyak politik serta akal bulus yang dimainkan. Buku ini juga banyak membuka wawasan khususnya mengenai masalah perbankan dan ekonomi.

Tokoh utama dalam cerita adalah Thomas yang merupakan lulusan bisnis terbaik dan kini berprofresi sebagai seorang konsultan keuangan. Thomas adalah seorang profesional yang juga ikut bergabung di klub petinju. Namun dibalik semua kepintarannya dia memiliki masa kelam di masa kecilnya. Dalam keluarganya Thomas mempunyai seorang paman yang dipanggil Om Liem. Om Liem adalah seorang pebisnis yang andal dengan insting bisnis yang sudah dibangun sejak muda. Om Liem memiliki Bank semesta yang suatu hari mengalami masalah dan menyebabkan bank itu terancam tutup. Thomas yang selama ini membenci pamannya akhirnya tergerak untuk membantu mempertahankan Bank Semesta yang kasus ini ternyata juga melibatkan orang-orang yang menjadi salah satu penyebab kehancuran keluarganya. Segala cara dan trik digunakan demi menyelamatkan bank ini.

Dalam petualangannya Thomas dibantu oleh tokoh-tokoh lain seperti Julia sang reporter, Maggie si sekretaris andalan dan cekatan sampai dengan Rudi teman di klub petinjunya juga Kadek yang membantu dalam misi penyelamatan via air.

Alur ceritanya menurutku cukup menarik sayangnya terlalu mudah ditebak dan banyak hal-hal yang kurang detail diceritakan. Tapi untuk keseluruhan bukunya cukup menegangkan dan seru.",4
U2400223,NI240004,Sweetdhee,17 Juni 2010,"penuh mistis dari halaman pertama hingga halaman terakhir

Alam dukuh Paruk berhasil merasuki saya
Kecabulan penduduk dan kleniknya cara hidup mereka membuat saya mengucap istighfar berulang kali
Saya kira saya akan menemukan kisah Kinanthi dan Ajuj dalam buku ini
Perkiraan saya tidak sepenuhnya salah
Kisah cinta yang bermula dari desa miskin nan terpencil juga dialami Srintil dan Rasus
Tapi nuansa yang dibawakan Dukuh Paruk sungguh jauh berbeda
Keprimitifan yang diusung Ahmad Tohari benar-benar mengakar pada setiap karakter
Bahkan Rasus yang bertahun-tahun meninggalkan Dukuh Paruk tak mampu menampik keinginan untuk selalu kembali ke desa mesum ini

Demi cinta nya pada Srintil, ronggeng karena nasib terasuki indang..
Demi Neneknya yang pikun
Demi celotehan nakal Kang Sarkum saat memainkan calungnya
Demi menyadarkan Sakarya dan Kartareja dari keserakahan
Demi darah Ki Secamenggala yang mengalir pada setiap tubuh rakyat Dukuh Paruk

Dongeng yang mencengangkan
Berkesan sederhana dari bahasa penyampaiannya tapi kerumitan konfliknya sungguh menyita perhatian
Bahkan peristiwa G30SPKI pun turut meracuni perjalanan Srintil dan Rasus
Saya tak mampu mengalihkan mata sepanjang perjalanan dari Perumnas Klender ke Pasar Rebo dan sebaliknya
Bahkan sampai rela tidak sarapan

Mirisnya, saat dibawa ke akhir cerita, saya masih tercengang
Saya terbawa mabuk, sungguh",4
U2400224,NI240013,Syadzwina,13 September 2022,"Saya memulai membaca Antologi Rasa dengan dengusan. Ya gimana enggak, belum juga kelar 100 kata pertama (kayaknya) penulisnya udah merepet soal rekor world tour-nya Guns N Roses, sinopsis singkat film The Time Machine, dan trivia-trivia sejarah lainnya yang namedrop berbagai tokoh penting dunia mulai dari Marco Polo, Napoleon Bonaparte, sampai Forrest Gump (semuanya di satu halaman. Kalo ga percaya, cek halaman 14 Antologi Rasa cetakan baru. FYI ceritanya baru mulai di halaman 13). Sebuah strategi yang akan dinilai fans buku ini sebagai bukti betapa penulisnya sangat berwawasan luas dan betulan niat dalam melakukan risetnya, dan bukti bahwa tokoh utama dalam buku ini punya photographic memory bukan cuma bualan si penulis belaka.",1
U2400225,NI240005,Syifa Luthfianingsih,20 Agustus 2016,"Inti hidup adalah kombinasi antara niat ikhlas, kerja keras, doa, dan tawakkal.




Negeri 5 Menara merupakan salah satu bacaan paling berpengaruh bagi hidup saya. Cerita Alif Fikri selama 'mondok' di Pondok Madani, yang diceritakan merupakan sebuah keterpaksaan yang kemudian berubah menjadi kesyukuran, memberikan saya banyak inspirasi.
Buku inilah yang membuat saya ingin memiliki ukhuwah seperti Sahibul Menara, yang membangkitkan minat saya terhadap karya sastra seperti Menara 4 dan 5, yang membuat saya rajin menekuni kamus Inggris-Indonesia karangan J. Echols seperti Menara 2, yang membuat saya selalu memiliki prinsip saajtahidu fauqa mustawal akhar seperti Menara 1, yang membuat saya ingin menjadi seorang penghafal Alquran seperti Menara 6, dan yang membuat saya berani bermimpi untuk sekolah di luar negeri, meskipun saya 'hanya' lulusan pesantren seperti Menara 2, 3, dan 4. :)
Terimakasih, bang Fuadi, you're truly an inspiration!

""Jangan pernah remehkan impian, walau setinggi apa pun. Tuhan sungguh Maha Mendengar.""",5
U2400226,NI240032,Syifa Zakiah,6 Juli 2021,"Saya gak tau saya harus bilang apa ;(

Saya gak berani membayangkan betapa hancurnya Magi, dan gimana sakitnya perasaan Dangu Toda.

Saya gak paham lagi. Novel ini menghancurkan sekaligus menguatkan saya. Novel ini, adalah suara-suara dari perempuan yang tubuhnya menjadi aset para laki-laki.

Dan ya, pertanyaan yang terus berputar di kepala saya adalah, ""apakah pantas, kita mempertahankan adat istiadat yang bahkan tidak menjunjung tinggi kemanusiaan? Yang bahkan mengesampingkan hak asasi manusia? Apakah pantas?""",5
U2400227,NI240034,SYN,13 Juli 2019,"Mana persoalan gender yang dibicarakan itu?
Buku ini, dengan deskripsi yang sedemikian mengesankan, cukup membosankan.
owned",3
U2400228,NI240046,Teguh Santosa,4 Januari 2010,BACAAN WAJIB ANAK MUDA,5
U2400229,NI240012,Thesunan,17 Januari 2010,"ngejar setoran.. hohoho.. akhirnya bisa baca buku ini juga.. :D

ini dia review dari saya :

Hati tidak pernah memilih, hati dipilih. ia selalu tau kemana harus berlabuh.. hal 430

ini pertama kalinya saya menulis review tentang buku.. makanya saya bingung harus mulai dari mana nulis ini. kata orang, selalu ada yg pertama buat segala hal, mudah2an ini gak jadi yg terakhir..

Sebuah karya pertama dari Dee yang saya baca dengan serius (baca: sampai selesai dan berulang2 ), buku-buku Dee yang lain sebelumnya hanya menghiasi rak buku dan beberapa masih dibungkus plastik dan tidak ada keinginan untuk membaca dan membuka bungkus plastiknya. Membuka plastik buku-buku itu selain kerena takut bukunya rusak juga karena bagaikan membuka kenangan lama dari sang pemberi buku (baru mulai aja udah curcol. ahahha).

Buku yg sangat ringan dan menyenangkan untuk dibaca, sekali mulai susah untuk berhenti. Apalagi kalo dibaca di pinggir kolam ikan (empang tetangga juga boleh klo gak punya), dibawah langit yg mendung2 horny mendung2 gloomy, ditemani suara kicauan burung dan bunyi gemericik air yg suaranya lebih merdu daripada suara omelan ibu kos waktu nagih uang kos yg telat 2 bulan. Apalagi kalo sambil hujan rintik2, ahh bau wangi tanah yg baru kena hujan.. ditambah lagi dengan segelas besar beer atau secangkir kopi dan Pisang gorengggg!! (Kugy loves it)


Keenan dan Kugy, dua orang tokoh sentral dalam novel ini, dua orang yg dipertemukan oleh takdir. Sebuah ketertarikan instan klo kata Ceuceu mah, atau seperti kata pujangga ""cinta datang tidak terburu2 atau terlalu cepat, cinta datang tepat pada waktunya"".

Saya pernah mempunyai seorang (atau setidaknya saya anggap) 'Kugy' di hidup saya, dan mungkin Kugy saya itu menganggap saya 'Keenan'nya atau malah dia menganggap orang lain sebagai 'Keenan'nya. Setiap orang bebas memilih dan beranggapan bahwa seseorang lainnya adalah sebagai seorang Kugy atau Keenan-nya masing2, ini masalah perasaan. Mungkin saja wanita yg dianggap Kugy oleh kita menganggap kita sebagai Keenan-nya, begitupun sebaliknya. Siapa yg tau alias who knows..?
Nah yang jadi masalah apabila keadaannya berbeda seperti Remy Ojos Luhde dan Wanda. Yang co menganggap si ce itu 'Kugy'nya sementara yg ce malah menganggap co lain sebagai 'Keenan'-nya, jadinya seperti lagu Doel Sumbang,


Kuring bogoh ka Entin
Entin bogoh ka Rustam
Rustam bogoh ka Oneng
Oneng bogoh ka Darman

Darman bogoh ka Acah
Acah bogoh ka Unang
Unang bogoh ka Edoh
Edoh bogoh ka Dayat

Dirasa rasa
Beuki karasa
Dipikir pikir
Beuki kapikir
Bumi alam bumi alam asa nguir
Mikiran cinta jadi panas gulicir


tungtungnamah jadi bogoh ka embe. atau pakeukeuh-keukeuh. nu hiji keukeuh bogoh nu hiji keukeuh geuleuh, nu hiji tergila2, nu hiji gilaeun.. ahahha..

""Namanya Keenan. Cerdas, artistik, dan penuh kejutan. Dari tangannya, mewujud lukisan-lukisan magis. Kugy belum pernah bertemu manusia seajaib itu "" beuuuhh sosok Keenan mengingatkan aku pada diriku. ahahha.. gw bangeeet gitu looh.. (awas jangan protes) cuman bedanya saya gak bisa melukis, dan Keenan (katanya menurut gosip klo dipilemkan akan diperankan oleh Nicolas Saputra)yg menurut Kugy adalah makhluk tertampan yg pernah ia temui sejak tokoh Therrius dalam komik Candy-Candy masih kalah genteng ganteng oleh saya. :P

Namanya Kugy. Mungil, pengkhayal, dan berantakan. Dari benaknya, mengalir untaian dongeng indah. Keenan belum pernah bertemu manusia seaneh itu. nahhhh ini mirip bgt dengan 'Kugy' saya, terutama mungil-nya itu, tapiii yah siapapun ce nya akan terlihat mungil kalo bareng saya.. ahahha..

Walaupun saya sudah tau garis besar dan akhir cerita novel ini sebelumnya dari review2 yg contains spoiler. Membaca novel ini membuat saya reminiscing!!! Terutama 'kimia' dari Keenan dan Kugy serta kebetulan2 yg ada di novel ini yg memang agak lebai.. tapi itulah hidup dan rahasia takdir, tak ada yg kebetulan di dunia ini, Karena Tuhan tidak sedang bermain dadu - A. Einstein, dan Tuhan tidak sedang berjudi dengan nasib makhluknya.
Saya pernah mengalami dan mempunyai 'kebetulan' dan 'kimia' itu dengan 'Kugy' saya. Tapi cerita di novel kadang tidak sesuai dengan kenyataan para pembacanya bahkan mungkin penulisnya. (beware contains curhat)'Kugy' saya sudah menikah sehingga klo di novel ini mungkin lebih tepatnya saya menganggap 'Kugy' saya itu 'Lena' (ibu dari Keenan) dan saya 'Wayan'. Tapi jangan menyerah pada keadaan, better fix it instead move on, seperti yg saya baca waktu 'nongkrong' di Pantura sama Ceuceu pada pantat truk ""Kutunggu Jandamu atau Kubunuh Suamimu"".. ahahha Sambil berharap bahwa 'Kugy' saya akan menjadi Kugy bukan Lena, dan saya menjadi 'Keenan' bukan Wayan. :D


Saya sebenarnya lebih suka klo novel ini berakhir di bab 44 : Cinta Tak Berujung yang ditutup dengan kalimat Saat ia dan diyakinkan bahwa mereka saling mencintai, dan selamanya pula mereka tidak mungkin bersama hal. 413. Saya kira novel ini akan lebih menarik tanpa memaksakan bahwa Keenan dan Kugy mesti bersatu. Tapi begitulah hidup, eh novel. Dee membuat sebuah novel yg berusaha menyenangkan semua orang yg berharap takdir dan berpihaknya nasib.

Saya beri buku ini 4 bintang, karena Dee menulis novel ini dalam 55 hari, tapi bisa naik jadi 10 bintang (kalo ada) kalo ending cerita saya seperti Kugy dan Keenan. :P Kalo engga ya cukup 4 bintang aja.

Eh tapi semua orang ditakdirkan bahagia dengan caranya masing2, jadi yg penting bahagia aja deh apapun jalannya itu..:D


nb : Keenan dan Kugy maaf saya lebih suka Zeus atau Jupiter daripada Poeseidon atau Neptunus. salam Petir!!! :D",4
U2400230,NI240037,Thifa Lathifah,4 Agustus 2012,"Ya Ampun.. Keren Bangeeet.. T,T *abis nangis tersedu-sedu* gak ragu-ragu lagi buat nyematin 5 bintang sama novel keren yg bisa bikin ketawa di awal dan nangis dari tengah-akhir ini.

aku jadi ikut-ikutan nangis bareng Kana deh,duh.. *Srook.. *sedot2 ingus. Tegar banget sih si Kana ini, Setelah Jingga (Infinitely Yours),Kana adalah tokoh favoritku di antara seluruh tokoh yg Orizuka ciptain.

Nah,Kira-kira begini lah list tokoh ciptaan Orizuka yg aku idolain:

1.Jingga (Infinitely Yours) karna jujur dialah yg paling mirip kelakuan nya sama sahabat ku yg juga seorang Kpopers yg berisik *seberisik Jingga atw mungkin melebihi :D.

2.Kana (The Truth About Forever) karna ketabahan nya dalam ngehadapin Yogas yg 'ya ampun banget itu'.

3.Julia (Love united/HSP series) karna dia tokoh pertama yg ngebuat aku suka banget sama yang namanya Orizuka.",5
U2400231,NI240025,ucha (enthalpybooks),24 September 2018,akhirnya selesai juga ! ha,5
U2400232,NI240031,Utha,19 Desember 2021,"Aku excited banget sama buku pamungkas ini... apalagi pas tau jumlah halamnya 700 lebih. Wiiih... bakal jadi asupan menyenangkan kayak buku-buku sebelumnya.

Tapi, sayangnya, aku tuh memang nggak boleh berekspektasi. Ekspektasiku turun karena bahkan sampai halaman 400-an aja aku ngerasa boring, predictable, dan... monoton. Aku suka bagian mereka belajar berdamai dengan diri sendiri, bagaimana mereka tau apa yang mereka inginkan dan belajar mencintai diri sendiri; tapi cahaya Ping buat aku jadi redup di sini. Tokoh-tokohnya terlalu dibuat muter-muter, padahal intinya ya udah keliatan. Belum lagi lapisan subkonflik yang semuanya dijadikan bom dalam plot buku ketiga ini. Sayangnya, nggak masuk di aku. (Yah, ini kan pendapatku yah, soalnya pada suka aja tuh hehe.) Mungkin layer-layer ini bisa disisipin di buku sebelumnya. Toh biar total halaman nggak timpang dari buku pertama sampai buku terakhir ini.

Di antara pasangan-pasangan yang akhirnya mengibarkan bendera ""resmi"" di novel ini, aku malah nge-ship Inggil dan Buto, hahahaha.",3
